date,text
2020-09-03 21:54:47,"RT @RepVernonJones: Yes, @BlackVoices4DJT is surfacing in #ATL. @realDonaldTrump will take the #peach state with Black voters tired of 47 y…"
2020-09-03 21:52:51,"RT @BW: Minority Mold-Breakers: In 2016, Trump won 8% of Black voters and 28% of Hispanic voters, outdoing former Republican presidential c…"
2020-09-03 21:51:20,"RT @QuickTake: “They think because I’m Black, that I have to vote Democrat.”

In 2016, Trump won 8% of Black voters and 28% of Hispanic vot…"
2020-09-03 21:48:07,Thank you!!! https://t.co/YN266XHWfM
2020-09-03 21:47:56,"Joe Hiden’ gets off his airplane, grabs and shakes a rather stunned man’s hand (like in the old days), then touches his (Joe’s) face and mask with the same hand. No crowd, no enthusiasm for Joe today. Law &amp; Order!"
2020-09-03 21:45:08,RT @shanedunlap: Supporters of President Trump are lined up to take shuttles into Arnold Palmer airport for the president’s arrival tonight…
2020-09-03 21:44:48,"RT @BryanLlenas: Outside of the hangar at airport in Latrobe, Pennsylvania hours before President Trump’s 7pm really. https://t.co/F49hr3nT…"
2020-09-03 21:43:26,"Joe Hiden’ get off his airplane, grabs and shakes a rather stunned man’s hand (like in the old days), then touches his (Joe’s) face and mask with the same hand. No crowd, no enthusiasm for Joe today. Law &amp; Order!"
2020-09-03 21:22:52,"I’m going to Latrobe, Pennsylvania, the home of the late, great Arnold Palmer - There was nobody like him. I got to know Arnold well, played golf with him, and miss him. See you tonight in Latrobe! https://t.co/reDdJIe4WX"
2020-09-03 21:06:56,"...To the leaders of Iran, I would greatly appreciate if you would spare this young man’s life, and not execute him. Thank you! @UFC @DanaWhite @FoxNews https://t.co/NkJb4IsQpt"
2020-09-03 21:06:55,"Hearing that Iran is looking to execute a great and popular wrestling star, 27-year-old Navid Afkarai, whose sole act was an anti-government demonstration on the streets. They were protesting the “country’s worsening economic situation and inflation”..."
2020-09-03 18:27:10,Nancy Pelosi says she got “set up” by a Beauty Parlor owner. Maybe the Beauty Parlor owner should be running the House of Representatives instead of Crazy Nancy?
2020-09-03 17:20:36,Crazy Nancy Pelosi said she was “set up” by the beauty parlor owner when she improperly had the salon opened (and didn’t wear a MASK!). Does anyone want a Speaker of the House who can be so easily SET UP?
2020-09-03 15:21:41,"Do you notice that any time Fake News Suppression Polls are put out, like @FoxNews, the Stock Market goes DOWN. We are going to WIN!"
2020-09-03 15:12:42,".@FoxNews Polls are, as in the past, Fake News. They have been from the beginning, way off in 2016. Get a new pollster. I believe we are leading BIG!"
2020-09-03 14:32:35,"....after you Vote, which it should not, that Ballot will not be used or counted in that your vote has already been cast &amp; tabulated. YOU ARE NOW ASSURED THAT YOUR PRECIOUS VOTE HAS BEEN COUNTED, it hasn’t been “lost, thrown out, or in any way destroyed”. GOD BLESS AMERICA!!!"
2020-09-03 14:32:35,".....go to your Polling Place to see whether or not your Mail In Vote has been Tabulated (Counted). If it has you will not be able to Vote &amp; the Mail In System worked properly. If it has not been Counted, VOTE (which is a citizen’s right to do). If your Mail In Ballot arrives...."
2020-09-03 14:32:35,"Based on the massive number of Unsolicited &amp; Solicited Ballots that will be sent to potential Voters for the upcoming 2020 Election, &amp; in order for you to MAKE SURE YOUR VOTE COUNTS &amp; IS COUNTED, SIGN &amp; MAIL IN your Ballot as EARLY as possible. On Election Day, or Early Voting,.."
2020-09-03 13:46:36,".@NYGovCuomo should get his puppet New York prosecutors, who have been illegally after me and my family for years, to investigate his incompetent handling of the China Virus, and all of the deaths caused by this incompetence. It is at minimum a Nursing Home Scandal - 11,000 DEAD!"
2020-09-03 13:35:20,"Sleepy Joe Hiden’ was acknowledged by his own people to have done a terrible job on a much easier situation, H1N1 Swine Flu. The OBiden Administration failed badly on this, &amp; now he sits back in his basement and criticizes every move we make on the China Virus. DOING GREAT JOB! https://t.co/p2H40mD7Sh"
2020-09-03 12:38:03,"Governors Andrew Cuomo of New York has the worst record on death and China Virus. 11,000 people alone died in Nursing Homes because of his incompetence!"
2020-09-03 00:40:51,Thank you Michele! https://t.co/0Z7KzA9lb8
2020-09-03 00:27:21,"My Administration will do everything in its power to prevent weak mayors and lawless cities from taking Federal dollars while they let anarchists harm people, burn buildings, and ruin lives and businesses. We’re putting them on notice today. @RussVought45"
2020-09-03 00:23:00,https://t.co/dmijM5qHxz https://t.co/8c3ehazrAy
2020-09-02 21:52:30,https://t.co/cVx8hPPTVd
2020-09-02 21:51:19,"RT @gatewaypundit: WOW! --&gt;Joe Biden Given Advance Notice of Questions in TV Interview, Reads the ""Topline Message"" Part of the Talking Poi…"
2020-09-02 21:44:24,RT @BrandonStraka: Please retweet the tweet below⬇️
2020-09-02 20:40:28,RT @DanScavino: https://t.co/Mkv0qpdtR7
2020-09-02 20:37:29,"RT @DanScavino: 9/2/2020 | Wilmington, North Carolina! https://t.co/nYXhnz5f9q"
2020-09-02 20:18:11,"Mayor Wheeler just got harassed out of his own home in Portland by so-called “friendly protesters”. The Anarchists, Agitators and Looters treat him HORRIBLY, even though he is so nice and respectful to them. Criminals only understand strength!"
2020-09-02 20:05:43,"The Dow Jones Industrial just closed above 29,000! You are so lucky to have me as your President😉With Joe Hiden’ it would crash😧"
2020-09-02 20:03:06,"THANK YOU NORTH CAROLINA!
https://t.co/LhqOINkZFS"
2020-09-02 19:52:45,"Can you believe what’s happening!? They give Joe Hiden’ the questions, and he reads them an answer! https://t.co/ivMw6uQ2gp"
2020-09-02 19:41:46,"RT @TeamTrump: President @realDonaldTrump officially designates Wilmington, North Carolina as America’s very first WWII heritage city https…"
2020-09-02 19:21:53,"RT @WhiteHouse: Small business owners and hardworking Americans have a champion in President @realDonaldTrump! 

Over $12.2 BILLION in @SBA…"
2020-09-02 19:21:52,"RT @WhiteHouse: America depends on the dedication, skill, and courage of our frontline workers.

THANK YOU to the great medical professiona…"
2020-09-02 17:41:55,"RT @realDonaldTrump: Mike Pence was never put on standby, &amp; there were no mini-strokes. This is just more Fake News by @CNN, a phony story.…"
2020-09-02 17:34:23,Will be landing shortly in the Great State of North Carolina. See you soon!
2020-09-02 16:34:18,"When a Kennedy loses a Democrat Primary in Massachusetts, by a lot, it just shows how far LEFT that party has gone. Joe Hiden’ will never be able to hold them back. Life, 2nd A, Energy, Religion, Jobs and the Economy, would be totally obliterated!"
2020-09-02 14:28:22,"Will soon be heading to Wilmington, North Carolina, and then will be going to Battleship North Carolina. Look forward to seeing all of my friends!"
2020-09-02 14:24:16,"2016 was AMAZING, but we never had this kind of ENTHUSIASM!"
2020-09-02 14:22:56,"We had FAR more people (many millions) watching us at the RNC than did Sleepy Joe and the DNC, and yet an ad just ran saying the opposite. This is what we’re up against. Lies. But we will WIN!"
2020-09-02 13:28:31,"The Beauty Parlor owner must really dislike Crazy Nancy Pelosi. Turning her in, on tape, is a really big deal. She probably treats him like she treats everyone else...And she strongly supported a Kennedy who just lost in, of all places, Massachusetts!"
2020-09-02 13:22:01,"Joe Biden is a Low Energy Candidate the likes of which we have never seen before. The last thing our country needs is a Low Energy Individual, especially when surrounded by High Energy Chess Players scattered all over the world. He’s back in his basement now - no schedule!"
2020-09-02 13:12:29,"Crazy Nancy Pelosi is being decimated for having a beauty parlor opened, when all others are closed, and for not wearing a Mask - despite constantly lecturing everyone else. We will almost certainly take back the House, and send Nancy packing!"
2020-09-02 12:42:37,"RT @TrumpWarRoom: On the left: Nancy Pelosi today shaming Americans, saying ""you must wear your mask.""

On the right: Nancy Pelosi yesterda…"
2020-09-02 12:41:59,"RT @catturd2: If Nancy Pelosi can get her hair done in person - you can vote in person. 

Pass it on."
2020-09-02 12:40:13,"Seriously, is this what our great USA wants as its leader? https://t.co/vgYqhuA4BV"
2020-09-02 12:33:37,"Joe Biden is a Low Energy Candidate the likes of which we have never seen before. The last thing our country needs is a Low Energy Individulal, especially when surrounded by High Energy Chess Players scattered all over the world. He’s back in his basement now - no schedule!"
2020-09-02 12:26:11,"Joe Biden is not on the side of Law Enforcement, and that was spectacularly evident on my very successful trip yesterday to Kenosha. We solved the problem quickly, and it was very much appreciated by the people of Wisconsin. Joe Biden wouldn’t know where to begin - a bad record!"
2020-09-02 10:12:15,Rigged Election? https://t.co/LK0gp40luC
2020-09-02 10:11:04,"RT @realDonaldTrump: Mike Pence was never put on standby, &amp; there were no mini-strokes. This is just more Fake News by @CNN, a phony story.…"
2020-09-02 10:04:38,RT @Newsweek: Tucker Carlson says CNN's Chris Cuomo was accused of sexual harassment https://t.co/hHWZ9ZbHjL
2020-09-02 10:03:29,RT @thebradfordfile: Michael Cohen and Chris Cuomo have both spent four years trying to screw President Trump--but only ended up screwing t…
2020-09-02 10:01:41,"RT @thebradfordfile: LOL. The unhinged mob wanted to cancel Tucker Carlson, but it's Chris Cuomo who might be done."
2020-09-02 09:58:34,"The Unsolicited Ballots Scam is their only hope. Will be the most corrupt election in history, by far! https://t.co/eH4XN6S9IM"
2020-09-02 09:54:21,"Some things just don’t get any crazier. Just call me Kate, problem over! https://t.co/86SCqZ05ZG"
2020-09-02 09:51:56,RT @theblaze: 'Reliable Sources' host blames 'radicalization' in the U.S. that has led to 'media bashing that is absolutely unprecedented'…
2020-09-02 09:51:00,"This is the NEW and very sick Democrat Party. We will win on November 3rd, and MAKE AMERICA GREAT AGAIN! https://t.co/7svcF76kvc"
2020-09-02 09:46:47,"See, even a Kennedy isn’t safe in the new Radical Left Democrat Party. Taxes up big, no 2A. Biden has completely lost control. Pelosi strongly backed the loser! https://t.co/DKYVBpbpP7"
2020-09-02 09:41:13,"RT @theblaze: President Trump calls for 'patriotic education' in schools: 'Left's war on police, faith, history, and American values is tea…"
2020-09-02 09:40:41,We catch them all! https://t.co/YuDZ1wqekL
2020-09-02 09:39:18,"Like Fredo at Fake News @CNN, the very untalented Joy Reid should be fired for this horrible use of the words “Muslim Terrorists”. Such xenophobia and racism on MSDNC. Anyone else would be gone, and fast!!! https://t.co/a5HSIEXlQL"
2020-09-02 09:31:32,"Will Fredo be fired by Fake News @CNN? He speaks with great disrespect about women, and it will only get worse. Fredo’s Ratings are bad, so this is the time. Always terrible to speak to sleazebags, especially when you are being recorded. CNN has no choice, Fredo must go! https://t.co/veVwg7G1YF"
2020-09-02 09:19:35,RT @thebradfordfile: Tucker Carlson's laughter as he just exposed Chris Cuomo is the best thing on television this week.
2020-09-02 09:19:14,"RT @thebradfordfile: CNN finally has a bombshell news story, but it's sexual harassment allegations against Chris Cuomo. 

And Tucker Carls…"
2020-09-02 02:27:32,"Mike Pence was never put on standby, &amp; there were no mini-strokes. This is just more Fake News by @CNN, a phony story. The reason for the visit to Walter Reed, together with the full press pool, was to complete my yearly physical. Short visit, then returned (with press) to W.H... https://t.co/GUVdbJRvqD"
2020-09-01 23:07:13,"Kenosha, Wisconsin, we’re with you all the way! https://t.co/Xs49PEu4AP"
2020-09-01 22:25:23,"RT @TheNatPulse: .@Nigel_Farage: President @realDonaldTrump's base is still very highly motivated. I think he will win in November, but the…"
2020-09-01 22:24:03,"RT @TheNatPulse: WATCH – Dems Set To Reject Election Day Results, Kassam Explains https://t.co/KtlwFDAFNv"
2020-09-01 22:23:45,RT @RaheemKassam: WARNING: Democrat Data Firm Admits ‘Incredible’ Trump Landslide Will Be Flipped By Mail-In Votes Emerging A Week After El…
2020-09-01 22:20:48,"RT @FrancisBrennan: Today, President Trump has answered dozens of questions from reporters. 

The Biden campaign started the morning by cal…"
2020-09-01 22:20:33,"RT @RaheemKassam: The Biden campaign called a lid at 9am.

In political industry speak, that means no activities, interviews, announcements…"
2020-09-01 22:20:24,"Great honor, but think we are much higher than 46%. Hidden vote! https://t.co/YsZUgtNoZW"
2020-09-01 22:16:35,RT @RaheemKassam: Available now! @DonaldJTrumpJr’s new book LIBERAL PRIVILEGE! Get your signed copy at https://t.co/XiYMSVxPnn
2020-09-01 22:13:38,RT @cathponeill: A picture speaks 1000 words #Kenosha https://t.co/2bzvnuEvQP
2020-09-01 22:13:02,"RT @BrookeSingman: EXCLUSIVE: @SpeakerPelosi used shuttered San Fran hair salon for blow-out, owner calls it 'slap in the face'

In securit…"
2020-09-01 22:11:42,"RT @RepGosar: Extremely important study from Revolver News showing lockdowns more deadly than COVID itself.

No wonder people are fleeing d…"
2020-09-01 22:09:12,"RT @IvankaTrump: History Made! 

#BTS Jared and NSA O’Brien on the 1st commercial flight ever between Israel and the United Arab  Emirates!…"
2020-09-01 22:09:12,RT @VicToensing: Pathetic @GenFlynn opinion by DC Circuit Ct of Appeals. Dem majority not want to embarrass Judge Sullivan so ignored law a…
2020-09-01 22:09:12,RT @KurtSchlichter: You will hear a non-stop barrage of lies from the mainstream media today in the wake of Biden's disastrous appearance a…
